host,rtt,port,server_name,synStart,synEnd,scanEnd,protocol,cipher,resultString,verify_err_no,verify_code,server_version,depth,depth_verbose,error_data
170.10.138.54,,443,doh.mimecast-pscom-us.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.12.119,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
170.10.136.54,,443,doh.mimecast-psgov-us.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
172.105.16.134,,443,dns.unerror.network,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
170.10.146.54,,443,doh.mimecast.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.12.247,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.15,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.12.213,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.12.215,,443,usmia1-doh-006.aaplimg.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.12.213,,443,usmia1-doh-004.aaplimg.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.82.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.126.227,,443,usdal4-doh-006.b.aaplimg.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.126.227,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.82.119,,443,sgsin3-doh-001.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
162.220.222.155,,443,dns.nextdns.io,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.66.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.12,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.124.247,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
157.97.132.113,,443,dns.nextdns.io,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.30.85,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.124.119,,443,doh.dns.apple.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
165.227.24.12,,443,dns.dnsadblock.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.126.97,,443,usdal4-doh-005.a.aaplimg.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.4.247,,443,ussjc2-doh-002.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.11,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
170.10.140.54,,443,doh.mimecast-pscom-us.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
170.10.140.54,,443,doh-datmincom-us.mimecast-pscom-us.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.4.85,,443,ussjc2-doh-003.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
174.138.29.175,,443,doh.tiar.app,1647539954,1647539954,1647539954,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
176.125.239.109,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
162.219.50.12,,443,dns.test.cira.ca,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
170.176.144.150,,443,doh.intouchstaging.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.13,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
161.22.45.107,,443,dns.esegece.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.22.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
168.138.144.41,,443,dns.oceanprint.com.br,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
174.81.41.112,,443,dns.google,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
135.181.34.64,,443,dns.paltin.net,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.125.239.13,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
170.10.156.54,,443,doh-datmingov-us.mimecast-psgov-us.com,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
173.255.211.77,,443,dns1.chance.link,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.14.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.24.247,,443,uschi5-doh-002.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.24.213,,443,uschi5-doh-004.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
162.250.2.3,,443,dns.nextdns.io,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.24.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.14,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.184.222.222,,443,dns.sb,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.184.222.222,,443,public-dns-b.dns.sb,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.184.222.222,,443,doh.sb,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.66.119,,443,ausyd2-doh-001.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
13.89.120.251,,443,dohtrial.att.net,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.22.213,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
160.119.253.209,,443,sa01.dns4me.net,1647539953,1647539953,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
167.172.6.43,,443,dns.sg.intl.5i03.sbs,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
167.71.141.223,,443,dns.dnsadblock.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.66.215,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.66.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.24.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.14.213,,443,usnyc3-doh-004.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.14.215,,443,usnyc3-doh-006.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.4.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
171.97.12.136,,443,dns64.dns.google,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.149,,443,dns-unfiltered.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.136,,443,176-103-130-136.dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.4.119,,443,ussjc2-dns-003.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
167.179.109.118,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.14.247,,443,usnyc3-doh-002.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.4.119,,443,ussjc2-doh-001.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.222.222.222,,443,public-dns-a.dns.sb,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.222.222.222,,443,doh.sb,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.149,,443,dns-family.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.36.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.20.119,,443,usqas2-doh-001.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.15.58.11,,443,wikimedia-dns.org,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
178.128.143.13,,443,doh1.oniprojekt.ninja,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.149,,443,dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
174.81.41.112,,443,dns64.dns.google,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.137,,443,176-103-130-137.dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.125.239.6,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.6.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.213.26.187,,443,doh.ny.ahadns.net,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.125.239.7,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.150,,443,dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.183.97.157,,443,dns1.tschoerner.eu,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.36.85,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.34.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.9.239.181,,443,doh.papraco.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.134.196.52,,443,pdns6.g.faelix.net,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
159.203.35.192,,443,doh.cloudveil.org,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
162.19.129.20,,443,dns.b33.network,1647539953,1647539953,1647539954,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
185.134.196.54,,443,rdns.faelix.net,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.56.119,,443,defra3-doh-001.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.2,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
18.192.31.75,,443,www.dns.gamban.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.103.130.130,,443,dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.125.239.9,,443,dns.controld.dev,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
174.138.29.175,,443,dot.tiar.app,1647539954,1647539954,1647539954,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
176.103.130.132,,443,dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.54.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.150,,443,dns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.130,,443,dns-family.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.131,,443,dns-family.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
167.71.38.125,,443,doh3.almir1904.eu,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.235.81.3,,443,doh.dnslify.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
167.99.37.126,,443,dns.arimeka.me,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.235.81.6,,443,doh.dnslify.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.228.168.10,,443,doh.cleanbrowsing.org,1647539954,1647539954,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
176.103.130.132,,443,176-103-130-132.dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.235.81.5,,443,doh.dnslify.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.31.136.161,,443,dns.dev.liberador.net,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.125.239.100,,443,freedns.controld.dev,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.103.130.134,,443,176-103-130-134.dns.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.36.215,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.36.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
176.103.130.150,,443,dns-unfiltered.adguard.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.74.25.241,,443,dnsdist1.lon01.ds.network,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.214.10.132,,443,doh.pvdh.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.108,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.228.168.168,,443,doh.cleanbrowsing.org,1647539954,1647539954,1647539954,TLSv1.2,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
17.253.36.247,,443,uklon6-doh-002.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
167.71.190.157,,443,doh.syshero.org,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.111,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.110,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.14.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.126.223,,443,usdal4-doh-004.b.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
159.203.35.192,,443,cv-dns-on-ca-1.cloudveil.org,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.6.85,,443,usatl4-doh-003.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.122,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.115,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.0,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.200.34.171,,443,site-3.duckdns.org,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.10,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.116,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.116,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.142,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
162.19.129.20,,443,dns.b33.space,1647539954,1647539954,1647539954,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
185.253.5.117,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.194.94.71,,443,dns.circl.lu,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.84.247,,443,hkhkg1-doh-002.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.84.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.38.213,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.12,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.38.213,,443,sesto4-doh-004.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
169.1.243.154,,443,dns.google.com,1647539953,1647539953,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.38.215,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
172.67.177.252,,443,doh.post-factum.tk,1647539955,1647539955,1647539955,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,SSL HANDSHAKE FAILURE,,,,,,remote error: tls: handshake failure
17.253.38.243,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.130,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.18.148.91,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.132,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.131,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
172.67.207.222,,443,freedom.mydns.network,1647539955,1647539955,1647539955,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
172.67.207.222,,443,adblock.mydns.network,1647539955,1647539955,1647539955,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.96.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.82.247,,443,sgsin3-doh-002.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.82.213,,443,sgsin3-doh-004.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.38.243,,443,sesto4-doh-002.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
159.223.68.242,,443,dns.sg.intl.5i03.sbs,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.82.213,,443,doh.dns.apple.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.82.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.134,,443,ams-1.edge.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
185.253.5.134,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
172.64.80.1,,443,doh.tiarap.org,1647539955,1647539955,1647539955,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
176.125.239.15,,443,freedns.controld.dev,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
159.75.84.82,,443,dns.acgnx.top,1647539955,1647539955,1647539955,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,CONNECTION RESET BY PEER,,,,,,read tcp 172.22.21.2:35946->159.75.84.82:443: read: connection reset by peer
179.145.2.159,,443,doh.opendns.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
179.145.2.159,,443,doh.umbrella.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.30.119,,443,doh.dns.apple.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.30.247,,443,ussea4-doh-002.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.30.247,,443,doh.dns.apple.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
179.145.2.159,,443,dns.opendns.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.30.119,,443,ussea4-doh-001.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
185.253.5.143,,443,dns.nextdns.io,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
17.253.30.85,,443,ussea4-doh-003.aaplimg.com,1647539954,1647539954,1647539955,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
17.253.22.85,,443,usden5-doh-003.aaplimg.com,1647539954,1647539954,1647539954,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
